id_no,state,id,year,enf_task_force_287g,enf_warrant_287g,enf_jail_287g,enf_secure_comms,enf_lim_coop_detainers,enf_everify,enf_limits_everify,enf_state_omnibus,pub_tanf_post5,pub_cashass_during5,pub_foodass_lprkids,pub_foodass_lpradults,pub_ssi_replacement,pub_medicaid_lprkids,pub_pubins_unauthkids,pub_pubins_lpradults,pub_pubins_unauthadult,pub_medicaid_lprpreg,pub_medicaid_unauthpreg,pub_medicaid_lpr_post5,int_instate_tuition,int_state_finaid,int_uni_ban,int_official_eng,int_drivers_license
32,New Mexico,NM,2009,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
32,New Mexico,NM,2010,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
32,New Mexico,NM,2011,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
32,New Mexico,NM,2012,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
32,New Mexico,NM,2013,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
32,New Mexico,NM,2014,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
32,New Mexico,NM,2015,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
32,New Mexico,NM,2016,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
32,New Mexico,NM,2017,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
32,New Mexico,NM,2018,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
32,New Mexico,NM,2019,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
33,New York,NY,2000,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
33,New York,NY,2001,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
33,New York,NY,2002,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2003,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2004,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2005,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2006,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2007,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2008,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2009,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2010,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2011,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2012,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2013,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2014,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2015,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2016,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2017,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2018,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
33,New York,NY,2019,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1
34,North Carolina,NC,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,North Carolina,NC,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,North Carolina,NC,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,North Carolina,NC,2003,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,North Carolina,NC,2004,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,North Carolina,NC,2005,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,North Carolina,NC,2006,0,0,.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,North Carolina,NC,2007,0,0,.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,North Carolina,NC,2008,.5,0,.5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,North Carolina,NC,2009,.5,0,.5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,North Carolina,NC,2010,.5,0,.5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
34,North Carolina,NC,2011,.5,0,.5,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
34,North Carolina,NC,2012,.5,0,.5,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
34,North Carolina,NC,2013,0,0,.5,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
34,North Carolina,NC,2014,0,0,.5,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
34,North Carolina,NC,2015,0,0,.5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
34,North Carolina,NC,2016,0,0,.5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
34,North Carolina,NC,2017,0,0,.5,1,.5,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
34,North Carolina,NC,2018,0,0,.5,1,.5,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
34,North Carolina,NC,2019,0,0,0,1,.5,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
35,North Dakota,ND,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,North Dakota,ND,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,North Dakota,ND,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2003,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2010,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2011,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2013,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2014,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2015,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2016,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2017,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2018,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,North Dakota,ND,2019,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,Ohio,OH,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Ohio,OH,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Ohio,OH,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Ohio,OH,2003,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Ohio,OH,2004,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Ohio,OH,2005,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Ohio,OH,2006,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Ohio,OH,2007,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Ohio,OH,2008,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Ohio,OH,2009,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Ohio,OH,2010,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Ohio,OH,2011,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Ohio,OH,2012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Ohio,OH,2013,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,Ohio,OH,2014,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
36,Ohio,OH,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
36,Ohio,OH,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
36,Ohio,OH,2017,0,0,0,1,.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
36,Ohio,OH,2018,0,0,0,1,.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
36,Ohio,OH,2019,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
37,Oklahoma,OK,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,Oklahoma,OK,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,Oklahoma,OK,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,Oklahoma,OK,2003,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
37,Oklahoma,OK,2004,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
37,Oklahoma,OK,2005,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
37,Oklahoma,OK,2006,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
37,Oklahoma,OK,2007,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
37,Oklahoma,OK,2008,0,0,0,0,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
37,Oklahoma,OK,2009,0,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0
37,Oklahoma,OK,2010,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
37,Oklahoma,OK,2011,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
37,Oklahoma,OK,2012,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
37,Oklahoma,OK,2013,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
37,Oklahoma,OK,2014,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
37,Oklahoma,OK,2015,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
37,Oklahoma,OK,2016,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
37,Oklahoma,OK,2017,0,0,.5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
37,Oklahoma,OK,2018,0,0,.5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
37,Oklahoma,OK,2019,0,0,.5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
38,Oregon,OR,2000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Oregon,OR,2001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Oregon,OR,2002,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,Oregon,OR,2003,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,Oregon,OR,2004,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,Oregon,OR,2005,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,Oregon,OR,2006,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,Oregon,OR,2007,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,Oregon,OR,2008,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,Oregon,OR,2009,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
38,Oregon,OR,2010,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
38,Oregon,OR,2011,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
38,Oregon,OR,2012,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
38,Oregon,OR,2013,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
38,Oregon,OR,2014,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
38,Oregon,OR,2015,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0
38,Oregon,OR,2016,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0
38,Oregon,OR,2017,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0
38,Oregon,OR,2018,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0
38,Oregon,OR,2019,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0
39,Pennsylvania,PA,2000,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2001,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2002,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2003,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2004,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2005,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2006,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2007,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2008,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2009,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2010,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2011,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2012,0,0,0,1,0,.5,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2013,0,0,0,1,0,.5,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2014,0,0,0,1,.5,.5,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2015,0,0,0,0,.5,.5,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2016,0,0,0,0,.5,.5,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2017,0,0,0,1,.5,.5,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2018,0,0,0,1,1,.5,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
39,Pennsylvania,PA,2019,0,0,0,1,1,.5,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
40,Rhode Island,RI,2000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
40,Rhode Island,RI,2001,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
40,Rhode Island,RI,2002,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
40,Rhode Island,RI,2003,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
40,Rhode Island,RI,2004,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
40,Rhode Island,RI,2005,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
40,Rhode Island,RI,2006,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
40,Rhode Island,RI,2007,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
40,Rhode Island,RI,2008,0,0,0,0,0,.5,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
40,Rhode Island,RI,2009,.5,0,0,0,0,.5,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
40,Rhode Island,RI,2010,.5,0,0,0,0,.5,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
40,Rhode Island,RI,2011,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
40,Rhode Island,RI,2012,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
40,Rhode Island,RI,2013,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
40,Rhode Island,RI,2014,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
40,Rhode Island,RI,2015,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
40,Rhode Island,RI,2016,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
40,Rhode Island,RI,2017,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
40,Rhode Island,RI,2018,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
40,Rhode Island,RI,2019,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
41,South Carolina,SC,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,South Carolina,SC,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,South Carolina,SC,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,South Carolina,SC,2003,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,South Carolina,SC,2004,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,South Carolina,SC,2005,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,South Carolina,SC,2006,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,South Carolina,SC,2007,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,South Carolina,SC,2008,0,0,0,0,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
41,South Carolina,SC,2009,0,0,.5,0,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
41,South Carolina,SC,2010,0,0,.5,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
41,South Carolina,SC,2011,0,0,.5,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
41,South Carolina,SC,2012,0,0,.5,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
41,South Carolina,SC,2013,0,0,.5,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
41,South Carolina,SC,2014,0,0,.5,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
41,South Carolina,SC,2015,0,0,.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
41,South Carolina,SC,2016,0,0,.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
41,South Carolina,SC,2017,0,0,.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41,South Carolina,SC,2018,0,0,.5,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
41,South Carolina,SC,2019,0,0,.5,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
42,South Dakota,SD,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2003,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2004,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2005,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2006,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2007,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2008,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2009,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2010,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2011,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2013,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2014,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2015,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2016,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2017,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2018,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,South Dakota,SD,2019,0,0,0,1,.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,Tennessee,TN,2000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,Tennessee,TN,2001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
